report_date,load_time,load_type,load_weight,dropoff_site
2021-01-29,2021-01-29 11:49:00 UTC,MIXED LITTER,3820,TDS LANDFILL
2021-01-29,2021-01-29 12:40:00 UTC,GARBAGE COLLECTIONS,21780,TDS LANDFILL
2021-01-29,2021-01-29 12:55:00 UTC,GARBAGE COLLECTIONS,23040,TDS LANDFILL
2021-01-29,2021-01-29 01:12:00 UTC,GARBAGE COLLECTIONS,18600,TDS LANDFILL
2021-01-29,2021-01-29 12:33:00 UTC,GARBAGE COLLECTIONS,20540,TDS LANDFILL
2021-01-29,2021-01-29 12:57:00 UTC,GARBAGE COLLECTIONS,9240,TDS LANDFILL
2021-01-29,2021-01-29 12:15:00 UTC,GARBAGE COLLECTIONS,22360,TDS LANDFILL
2021-01-29,2021-01-29 02:23:00 UTC,GARBAGE COLLECTIONS,21820,TDS LANDFILL
2021-01-29,2021-01-29 02:31:00 UTC,GARBAGE COLLECTIONS,16820,TDS LANDFILL
2021-01-29,2021-01-29 03:08:00 UTC,GARBAGE COLLECTIONS,18620,TDS LANDFILL
2021-01-29,2021-01-29 02:07:00 UTC,GARBAGE COLLECTIONS,20340,TDS LANDFILL
2021-01-29,2021-01-29 02:04:00 UTC,GARBAGE COLLECTIONS,21620,TDS LANDFILL
2021-01-29,2021-01-29 12:24:00 UTC,GARBAGE COLLECTIONS,21960,TDS LANDFILL
2021-01-29,2021-01-29 11:32:00 UTC,GARBAGE COLLECTIONS,7620,TDS LANDFILL
2021-01-29,2021-01-29 03:18:00 UTC,GARBAGE COLLECTIONS,24240,TDS LANDFILL
2021-01-29,2021-01-29 03:23:00 UTC,GARBAGE COLLECTIONS,23700,TDS LANDFILL
2021-01-29,2021-01-29 02:58:00 UTC,GARBAGE COLLECTIONS,25260,TDS LANDFILL
2021-01-29,2021-01-29 02:33:00 UTC,GARBAGE COLLECTIONS,21240,TDS LANDFILL
2021-01-29,2021-01-29 02:53:00 UTC,GARBAGE COLLECTIONS,14420,TDS LANDFILL
2021-01-29,2021-01-29 01:20:00 UTC,GARBAGE COLLECTIONS,7900,TDS LANDFILL
2021-01-29,2021-01-29 01:45:00 UTC,GARBAGE COLLECTIONS,18700,TDS LANDFILL
2021-01-29,2021-01-29 01:45:00 UTC,GARBAGE COLLECTIONS,23500,TDS LANDFILL
2021-01-29,2021-01-29 01:45:00 UTC,GARBAGE COLLECTIONS,22420,TDS LANDFILL
2021-01-29,2021-01-29 02:30:00 UTC,GARBAGE COLLECTIONS,21900,TDS LANDFILL
2021-01-29,2021-01-29 01:45:00 UTC,GARBAGE COLLECTIONS,7060,TDS LANDFILL
2021-01-29,2021-01-29 09:00:00 UTC,GARBAGE COLLECTIONS,2020,TDS LANDFILL
2021-01-29,2021-01-29 02:15:00 UTC,GARBAGE COLLECTIONS,9040,TDS LANDFILL
2021-01-29,2021-01-29 01:38:00 UTC,GARBAGE COLLECTIONS,13760,TDS LANDFILL
2021-01-29,2021-01-29 01:13:00 UTC,GARBAGE COLLECTIONS,17120,TDS LANDFILL
2021-01-29,2021-01-29 01:17:00 UTC,GARBAGE COLLECTIONS,18900,TDS LANDFILL
2021-01-29,2021-01-29 01:23:00 UTC,GARBAGE COLLECTIONS,9500,TDS LANDFILL
2021-01-29,2021-01-29 01:25:00 UTC,GARBAGE COLLECTIONS,16440,TDS LANDFILL
2021-01-29,2021-01-29 01:40:00 UTC,MIXED LITTER,2340,TDS LANDFILL
2021-01-29,2021-01-29 01:15:00 UTC,MIXED LITTER,1760,TDS LANDFILL
2021-01-29,2021-01-29 02:12:00 UTC,ORGANICS,7380,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:25:00 UTC,ORGANICS,14840,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:14:00 UTC,ORGANICS,12840,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:00:00 UTC,ORGANICS,7650,ORGANICS BY GOSH
2021-01-29,2021-01-29 12:57:00 UTC,ORGANICS,7980,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:22:00 UTC,ORGANICS,13880,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:30:00 UTC,ORGANICS,7800,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:26:00 UTC,ORGANICS,15240,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:04:00 UTC,ORGANICS,10180,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:19:00 UTC,ORGANICS,10540,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:10:00 UTC,ORGANICS,14960,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:12:00 UTC,ORGANICS,10720,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:12:00 UTC,ORGANICS,13620,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:26:00 UTC,ORGANICS,10140,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:05:00 UTC,ORGANICS,9000,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:58:00 UTC,ORGANICS,16540,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:58:00 UTC,ORGANICS,6940,ORGANICS BY GOSH
2021-01-29,2021-01-29 12:08:00 UTC,ORGANICS,5340,ORGANICS BY GOSH
2021-01-29,2021-02-01 12:27:00 UTC,ORGANICS,3080,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:43:00 UTC,ORGANICS,15220,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:14:00 UTC,ORGANICS,13440,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:35:00 UTC,ORGANICS,8620,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:36:00 UTC,ORGANICS,10640,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:20:00 UTC,ORGANICS,10920,ORGANICS BY GOSH
2021-01-29,2021-01-29 01:11:00 UTC,ORGANICS,14440,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:41:00 UTC,ORGANICS,10500,ORGANICS BY GOSH
2021-01-29,2021-01-29 02:29:00 UTC,ORGANICS,7280,ORGANICS BY GOSH
2021-01-29,2021-01-29 03:25:00 UTC,ORGANICS,5660,ORGANICS BY GOSH
2021-01-29,2021-01-29 12:19:00 UTC,RECYCLING - SINGLE STREAM,6020,BALCONES RECYCLING
2021-01-29,2021-01-29 12:00:00 UTC,RECYCLING - SINGLE STREAM,5980,BALCONES RECYCLING
2021-01-29,2021-01-29 12:00:00 UTC,RECYCLING - SINGLE STREAM,4920,BALCONES RECYCLING
2021-01-29,2021-01-29 10:18:00 UTC,RECYCLING - SINGLE STREAM,6440,BALCONES RECYCLING
2021-01-29,2021-01-29 12:34:00 UTC,RECYCLING - SINGLE STREAM,5600,BALCONES RECYCLING
2021-01-29,2021-01-29 12:09:00 UTC,RECYCLING - SINGLE STREAM,6180,BALCONES RECYCLING
2021-01-29,2021-01-29 09:01:00 UTC,RECYCLING - SINGLE STREAM,5940,BALCONES RECYCLING
2021-01-29,2021-01-29 11:17:00 UTC,RECYCLING - SINGLE STREAM,6540,BALCONES RECYCLING
2021-01-29,2021-01-29 12:00:00 UTC,RECYCLING - SINGLE STREAM,16920,BALCONES RECYCLING
2021-01-29,2021-01-29 12:00:00 UTC,RECYCLING - SINGLE STREAM,16720,BALCONES RECYCLING
2021-01-29,2021-01-29 12:00:00 UTC,RECYCLING - SINGLE STREAM,15800,BALCONES RECYCLING
2021-01-29,2021-01-29 12:00:00 UTC,RECYCLING - SINGLE STREAM,16240,BALCONES RECYCLING
2021-01-29,2021-01-29 01:21:00 UTC,RECYCLING - SINGLE STREAM,14240,BALCONES RECYCLING
2021-01-29,2021-01-29 02:30:00 UTC,RECYCLING - SINGLE STREAM,9900,BALCONES RECYCLING
2021-01-29,2021-01-29 10:57:00 UTC,RECYCLING - SINGLE STREAM,14160,BALCONES RECYCLING
2021-01-29,2021-01-29 01:29:00 UTC,RECYCLING - SINGLE STREAM,2420,BALCONES RECYCLING
2021-01-29,2021-01-29 11:33:00 UTC,RECYCLING - SINGLE STREAM,16060,BALCONES RECYCLING
2021-01-29,2021-01-29 02:29:00 UTC,RECYCLING - SINGLE STREAM,7900,BALCONES RECYCLING
2021-01-29,2021-01-29 11:15:00 UTC,RECYCLING - SINGLE STREAM,12600,BALCONES RECYCLING
2021-01-29,2021-01-29 10:18:00 UTC,RECYCLING - SINGLE STREAM,8060,BALCONES RECYCLING
2021-01-29,2021-01-29 04:32:00 UTC,RECYCLING - SINGLE STREAM,9020,BALCONES RECYCLING
2021-01-29,2021-01-29 04:40:00 UTC,RECYCLING - SINGLE STREAM,7380,BALCONES RECYCLING
2021-01-29,2021-01-29 12:03:00 UTC,RECYCLING - SINGLE STREAM,11420,BALCONES RECYCLING
2021-01-29,2021-01-29 03:15:00 UTC,RECYCLING - SINGLE STREAM,11180,BALCONES RECYCLING
2021-01-29,2021-01-29 11:07:00 UTC,RECYCLING - SINGLE STREAM,11840,BALCONES RECYCLING
2021-01-29,2021-01-29 09:20:00 UTC,RECYCLING - SINGLE STREAM,7580,BALCONES RECYCLING
2021-01-29,2021-01-29 02:03:00 UTC,RECYCLING - SINGLE STREAM,11280,BALCONES RECYCLING
2021-01-29,2021-01-29 01:33:00 UTC,RECYCLING - SINGLE STREAM,5800,BALCONES RECYCLING
2021-01-29,2021-01-29 09:46:00 UTC,RECYCLING - SINGLE STREAM,10040,BALCONES RECYCLING
2021-01-29,2021-01-29 12:51:00 UTC,RECYCLING - SINGLE STREAM,8740,BALCONES RECYCLING
2021-01-29,2021-01-29 10:36:00 UTC,RECYCLING - SINGLE STREAM,11500,BALCONES RECYCLING
2021-01-29,2021-01-29 01:31:00 UTC,RECYCLING - SINGLE STREAM,5920,BALCONES RECYCLING
2021-01-29,2021-01-29 10:27:00 UTC,RECYCLING - SINGLE STREAM,13180,BALCONES RECYCLING
2021-01-29,2021-01-29 02:02:00 UTC,RECYCLING - SINGLE STREAM,10640,BALCONES RECYCLING
2021-01-29,2021-01-29 09:43:00 UTC,RECYCLING - SINGLE STREAM,12860,BALCONES RECYCLING
2021-01-29,2021-01-29 10:21:00 UTC,RECYCLING - SINGLE STREAM,10560,BALCONES RECYCLING
2021-01-29,2021-01-29 02:34:00 UTC,RECYCLING - SINGLE STREAM,9520,BALCONES RECYCLING
2021-01-29,2021-01-29 10:00:00 UTC,RECYCLING - SINGLE STREAM,10140,BALCONES RECYCLING
2021-01-29,2021-01-29 02:00:00 UTC,RECYCLING - SINGLE STREAM,8160,BALCONES RECYCLING
2021-01-29,2021-01-29 02:00:00 UTC,RECYCLING - SINGLE STREAM,8400,BALCONES RECYCLING
2021-01-29,2021-01-29 10:00:00 UTC,RECYCLING - SINGLE STREAM,11760,BALCONES RECYCLING
2021-01-29,2021-01-29 10:39:00 UTC,RECYCLING - SINGLE STREAM,11980,BALCONES RECYCLING
2021-01-29,2021-01-29 02:35:00 UTC,RECYCLING - SINGLE STREAM,9540,BALCONES RECYCLING
2021-01-29,2021-01-29 02:00:00 UTC,RECYCLING - SINGLE STREAM,8360,BALCONES RECYCLING
2021-01-29,2021-01-29 10:00:00 UTC,RECYCLING - SINGLE STREAM,11100,BALCONES RECYCLING
2021-01-29,2021-01-29 10:00:00 UTC,RECYCLING - SINGLE STREAM,11180,BALCONES RECYCLING
2021-01-29,2021-01-29 02:00:00 UTC,RECYCLING - SINGLE STREAM,7540,BALCONES RECYCLING
2021-02-01,2021-02-01 01:43:00 UTC,TIRES,400,MRF
2021-02-01,2021-02-01 10:59:00 UTC,RECYCLING - SINGLE STREAM,5680,TDS - MRF
2021-02-01,2021-02-01 11:33:00 UTC,RECYCLING - SINGLE STREAM,8240,TDS - MRF
2021-02-01,2021-02-01 01:45:00 UTC,RECYCLING - SINGLE STREAM,3920,TDS - MRF
2021-02-01,2021-02-01 12:03:00 UTC,RECYCLING - SINGLE STREAM,3900,TDS - MRF
2021-02-01,2021-02-01 10:36:00 UTC,RECYCLING - SINGLE STREAM,5080,TDS - MRF
2021-02-01,2021-02-01 12:00:00 UTC,RECYCLING - SINGLE STREAM,4500,TDS - MRF
2021-02-01,2021-02-01 10:31:00 UTC,RECYCLING - SINGLE STREAM,9800,TDS - MRF
2021-02-01,2021-02-01 04:55:00 UTC,RECYCLING - SINGLE STREAM,12040,TDS - MRF
2021-02-01,2021-02-01 05:00:00 UTC,RECYCLING - SINGLE STREAM,12520,TDS - MRF
2021-02-01,2021-02-01 11:08:00 UTC,RECYCLING - SINGLE STREAM,9180,TDS - MRF
2021-02-01,2021-02-01 02:24:00 UTC,RECYCLING - SINGLE STREAM,9120,TDS - MRF
2021-02-01,2021-02-01 10:18:00 UTC,RECYCLING - SINGLE STREAM,10120,TDS - MRF
2021-02-01,2021-02-01 05:05:00 UTC,RECYCLING - SINGLE STREAM,8460,TDS - MRF
2021-02-01,2021-02-01 01:00:00 UTC,RECYCLING - SINGLE STREAM,16160,TDS - MRF
2021-02-01,2021-02-03 08:00:00 UTC,RECYCLING - SINGLE STREAM,9640,TDS - MRF
2021-02-01,2021-02-01 01:00:00 UTC,RECYCLING - SINGLE STREAM,17960,TDS - MRF
2021-02-01,2021-02-01 01:00:00 UTC,RECYCLING - SINGLE STREAM,5900,TDS - MRF
2021-02-01,2021-02-01 10:00:00 UTC,RECYCLING - SINGLE STREAM,12120,TDS - MRF
2021-02-01,2021-02-01 02:56:00 UTC,RECYCLING - SINGLE STREAM,10420,TDS - MRF
2021-02-01,2021-02-01 10:31:00 UTC,RECYCLING - SINGLE STREAM,9480,TDS - MRF
2021-02-01,2021-02-01 05:48:00 UTC,RECYCLING - SINGLE STREAM,6660,TDS - MRF
2021-02-01,2021-02-01 11:02:00 UTC,RECYCLING - SINGLE STREAM,10800,TDS - MRF
2021-02-01,2021-02-01 03:12:00 UTC,RECYCLING - SINGLE STREAM,8420,TDS - MRF
2021-02-01,2021-02-01 06:18:00 UTC,RECYCLING - SINGLE STREAM,5700,TDS - MRF
2021-02-01,2021-02-01 11:01:00 UTC,RECYCLING - SINGLE STREAM,10680,TDS - MRF
2021-02-01,2021-02-01 04:21:00 UTC,RECYCLING - SINGLE STREAM,11900,TDS - MRF
2021-02-01,2021-02-01 11:07:00 UTC,RECYCLING - SINGLE STREAM,11780,TDS - MRF
2021-02-01,2021-02-01 03:19:00 UTC,RECYCLING - SINGLE STREAM,11000,TDS - MRF
2021-02-01,2021-02-01 06:42:00 UTC,RECYCLING - SINGLE STREAM,5760,TDS - MRF
2021-02-01,2021-02-01 01:56:00 UTC,RECYCLING - SINGLE STREAM,7020,TDS - MRF
2021-02-01,2021-02-01 10:58:00 UTC,RECYCLING - SINGLE STREAM,10240,TDS - MRF
2021-02-01,2021-02-01 01:06:00 UTC,RECYCLING - SINGLE STREAM,8400,TDS - MRF
2021-02-01,2021-02-01 11:05:00 UTC,RECYCLING - SINGLE STREAM,10420,TDS - MRF
2021-02-01,2021-02-01 02:52:00 UTC,RECYCLING - SINGLE STREAM,12760,TDS - MRF
2021-02-01,2021-02-01 10:17:00 UTC,RECYCLING - SINGLE STREAM,12760,TDS - MRF
2021-02-01,2021-02-01 03:15:00 UTC,RECYCLING - SINGLE STREAM,7960,TDS - MRF
2021-02-01,2021-02-01 10:58:00 UTC,RECYCLING - SINGLE STREAM,10880,TDS - MRF
2021-02-01,2021-02-01 02:38:00 UTC,RECYCLING - SINGLE STREAM,9340,TDS - MRF
2021-02-01,2021-02-01 11:10:00 UTC,RECYCLING - SINGLE STREAM,11460,TDS - MRF
2021-02-01,2021-01-01 10:00:00 UTC,RECYCLING - SINGLE STREAM,11720,TDS - MRF
2021-02-01,2021-01-01 04:00:00 UTC,RECYCLING - SINGLE STREAM,11740,TDS - MRF
2021-02-01,2021-01-01 10:00:00 UTC,RECYCLING - SINGLE STREAM,12100,TDS - MRF
2021-02-01,2021-01-01 03:00:00 UTC,RECYCLING - SINGLE STREAM,12740,TDS - MRF
2021-02-01,2021-01-01 10:00:00 UTC,RECYCLING - SINGLE STREAM,11300,TDS - MRF
2021-02-01,2021-01-01 03:00:00 UTC,RECYCLING - SINGLE STREAM,3340,TDS - MRF
2021-02-01,2021-01-01 03:00:00 UTC,RECYCLING - SINGLE STREAM,11420,TDS - MRF
2021-02-01,2021-02-01 10:05:00 UTC,RECYCLING - SINGLE STREAM,10520,TDS - MRF
2021-02-01,2021-02-01 02:57:00 UTC,RECYCLING - SINGLE STREAM,11120,TDS - MRF
2021-02-01,2021-01-01 03:00:00 UTC,RECYCLING - SINGLE STREAM,5780,TDS - MRF
2021-02-01,2021-01-01 10:00:00 UTC,RECYCLING - SINGLE STREAM,8160,TDS - MRF
2021-02-01,2021-02-01 01:45:00 UTC,SWEEPING,,ONION CREEK
2021-02-01,2021-02-01 03:50:00 UTC,BRUSH,6680,HORNSBY BEND
2021-02-01,2021-02-01 01:50:00 UTC,BRUSH,6820,HORNSBY BEND
2021-02-01,2021-02-01 12:00:00 UTC,BRUSH,3220,HORNSBY BEND
2021-02-01,2021-02-01 03:33:00 UTC,BRUSH,2420,HORNSBY BEND
2021-02-01,2021-02-01 03:38:00 UTC,BRUSH,6560,HORNSBY BEND
2021-02-01,2021-02-01 03:40:00 UTC,BRUSH,8600,HORNSBY BEND
2021-02-01,2021-02-01 03:45:00 UTC,BRUSH,7660,HORNSBY BEND
2021-02-01,2021-02-01 03:45:00 UTC,BRUSH,6100,HORNSBY BEND
2021-02-01,2021-02-01 02:05:00 UTC,BRUSH,6300,HORNSBY BEND
2021-02-01,2021-02-01 12:00:00 UTC,YARD TRIMMING,5940,HORNSBY BEND
2021-02-01,2021-02-01 12:00:00 UTC,YARD TRIMMING,16680,HORNSBY BEND
2021-02-01,2021-02-01 02:09:00 UTC,BULK,3960,TDS LANDFILL
2021-02-01,2021-02-01 08:54:00 UTC,BULK,7600,TDS LANDFILL
2021-02-01,2021-02-01 03:09:00 UTC,BULK,14020,TDS LANDFILL
2021-02-01,2021-02-01 03:16:00 UTC,BULK,5100,TDS LANDFILL
2021-02-01,2021-02-01 12:36:00 UTC,BULK,5120,TDS LANDFILL
2021-02-01,2021-02-01 03:43:00 UTC,BULK,3400,TDS LANDFILL
2021-02-01,2021-02-01 04:13:00 UTC,BULK,11840,TDS LANDFILL
2021-02-01,2021-02-01 03:35:00 UTC,BULK,8160,TDS LANDFILL
2021-02-01,2021-02-01 02:29:00 UTC,BULK,9900,TDS LANDFILL
2021-02-01,2021-02-01 11:29:00 UTC,BULK,10400,TDS LANDFILL
2021-02-01,2021-02-01 11:22:00 UTC,BULK,11640,TDS LANDFILL
2021-02-01,2021-02-01 03:39:00 UTC,BULK,5560,TDS LANDFILL
2021-02-01,2021-02-01 03:06:00 UTC,BULK,4440,TDS LANDFILL
2021-02-01,2021-02-01 01:14:00 UTC,DEAD ANIMAL,200,TDS LANDFILL
2021-02-01,2021-02-01 01:50:00 UTC,GARBAGE COLLECTIONS,20960,TDS LANDFILL
2021-02-01,2021-02-01 02:02:00 UTC,GARBAGE COLLECTIONS,22300,TDS LANDFILL
2021-02-01,2021-02-01 01:54:00 UTC,GARBAGE COLLECTIONS,25520,TDS LANDFILL
2021-02-01,2021-02-01 01:52:00 UTC,GARBAGE COLLECTIONS,6520,TDS LANDFILL
2021-02-01,2021-02-01 10:16:00 UTC,GARBAGE COLLECTIONS,11120,TDS LANDFILL
2021-02-01,2021-02-01 01:34:00 UTC,GARBAGE COLLECTIONS,8980,TDS LANDFILL
2021-02-01,2021-02-01 12:39:00 UTC,GARBAGE COLLECTIONS,21200,TDS LANDFILL
2021-02-01,2021-02-01 02:21:00 UTC,GARBAGE COLLECTIONS,22540,TDS LANDFILL
2021-02-01,2021-02-01 02:21:00 UTC,GARBAGE COLLECTIONS,21740,TDS LANDFILL
2021-02-01,2021-02-01 01:53:00 UTC,GARBAGE COLLECTIONS,12120,TDS LANDFILL
2021-02-01,2021-02-01 12:56:00 UTC,GARBAGE COLLECTIONS,24300,TDS LANDFILL
2021-02-01,2021-02-01 02:00:00 UTC,GARBAGE COLLECTIONS,21200,TDS LANDFILL
2021-02-01,2021-02-01 01:00:00 UTC,GARBAGE COLLECTIONS,24560,TDS LANDFILL
2021-02-01,2021-02-01 12:51:00 UTC,GARBAGE COLLECTIONS,22280,TDS LANDFILL
2021-02-01,2021-02-01 11:36:00 UTC,GARBAGE COLLECTIONS,27480,TDS LANDFILL
2021-02-01,2021-02-01 01:30:00 UTC,GARBAGE COLLECTIONS,3120,TDS LANDFILL
2021-02-01,2021-02-01 12:47:00 UTC,GARBAGE COLLECTIONS,24880,TDS LANDFILL
2021-02-01,2021-02-01 12:32:00 UTC,GARBAGE COLLECTIONS,24160,TDS LANDFILL
2021-02-01,2021-02-01 10:31:00 UTC,SWEEPING,9960,TDS LANDFILL
2021-02-01,2021-02-01 12:00:00 UTC,MIXED LITTER,4360,TDS LANDFILL
2021-02-01,2021-02-01 04:19:00 UTC,GARBAGE COLLECTIONS,11100,TDS LANDFILL
2021-02-01,2021-02-01 12:32:00 UTC,GARBAGE COLLECTIONS,22980,TDS LANDFILL
2021-02-01,2021-02-01 04:32:00 UTC,GARBAGE COLLECTIONS,15320,TDS LANDFILL
2021-02-01,2021-02-01 12:06:00 UTC,GARBAGE COLLECTIONS,19900,TDS LANDFILL
2021-02-01,2021-02-01 10:12:00 UTC,GARBAGE COLLECTIONS,19440,TDS LANDFILL
2021-02-01,2021-02-01 05:45:00 UTC,GARBAGE COLLECTIONS,26860,TDS LANDFILL
2021-02-01,2021-02-01 11:22:00 UTC,GARBAGE COLLECTIONS,19480,TDS LANDFILL
2021-02-01,2021-02-01 04:26:00 UTC,GARBAGE COLLECTIONS,16680,TDS LANDFILL
2021-02-01,2021-02-01 04:33:00 UTC,GARBAGE COLLECTIONS,11540,TDS LANDFILL
2021-02-01,2021-02-01 12:29:00 UTC,GARBAGE COLLECTIONS,21780,TDS LANDFILL
2021-02-01,2021-02-01 11:47:00 UTC,GARBAGE COLLECTIONS,23740,TDS LANDFILL
2021-02-01,2021-02-01 04:27:00 UTC,GARBAGE COLLECTIONS,18000,TDS LANDFILL
2021-02-01,2021-02-01 11:36:00 UTC,GARBAGE COLLECTIONS,2800,TDS LANDFILL
2021-02-01,2021-02-01 04:05:00 UTC,GARBAGE COLLECTIONS,16540,TDS LANDFILL
2021-02-01,2021-02-01 10:53:00 UTC,GARBAGE COLLECTIONS,17540,TDS LANDFILL
2021-02-01,2021-02-01 12:46:00 UTC,GARBAGE COLLECTIONS,22080,TDS LANDFILL
2021-02-01,2021-02-01 04:20:00 UTC,GARBAGE COLLECTIONS,8460,TDS LANDFILL
2021-02-01,2021-02-01 04:13:00 UTC,GARBAGE COLLECTIONS,24960,TDS LANDFILL
2021-02-01,2021-02-01 04:06:00 UTC,GARBAGE COLLECTIONS,18780,TDS LANDFILL
2021-02-01,2021-02-01 10:45:00 UTC,GARBAGE COLLECTIONS,12180,TDS LANDFILL
2021-02-01,2021-02-01 11:14:00 UTC,GARBAGE COLLECTIONS,11280,TDS LANDFILL
2021-02-01,2021-02-01 04:09:00 UTC,GARBAGE COLLECTIONS,13960,TDS LANDFILL
2021-02-01,2021-02-01 04:24:00 UTC,GARBAGE COLLECTIONS,17760,TDS LANDFILL
2021-02-01,2021-02-01 10:46:00 UTC,GARBAGE COLLECTIONS,12820,TDS LANDFILL
2021-02-01,2021-02-01 04:46:00 UTC,GARBAGE COLLECTIONS,16400,TDS LANDFILL
2021-02-01,2021-02-01 12:28:00 UTC,GARBAGE COLLECTIONS,20560,TDS LANDFILL
2021-02-01,2021-02-01 04:47:00 UTC,GARBAGE COLLECTIONS,21080,TDS LANDFILL
2021-02-01,2021-02-01 10:18:00 UTC,GARBAGE COLLECTIONS,13480,TDS LANDFILL
2021-02-01,2021-02-01 03:04:00 UTC,GARBAGE COLLECTIONS,23580,TDS LANDFILL
2021-02-01,2021-02-01 11:40:00 UTC,GARBAGE COLLECTIONS,20840,TDS LANDFILL
2021-02-01,2021-02-01 04:40:00 UTC,GARBAGE COLLECTIONS,14080,TDS LANDFILL
2021-02-01,2021-02-01 04:34:00 UTC,GARBAGE COLLECTIONS,22360,TDS LANDFILL
2021-02-01,2021-02-01 10:09:00 UTC,GARBAGE COLLECTIONS,11540,TDS LANDFILL
2021-02-01,2021-02-01 01:04:00 UTC,GARBAGE COLLECTIONS,10760,TDS LANDFILL
2021-02-01,2021-02-01 12:30:00 UTC,GARBAGE COLLECTIONS,23500,TDS LANDFILL
2021-02-01,2021-02-01 05:00:00 UTC,GARBAGE COLLECTIONS,20260,TDS LANDFILL
2021-02-01,2021-02-01 04:15:00 UTC,GARBAGE COLLECTIONS,18780,TDS LANDFILL
2021-02-01,2021-02-01 12:15:00 UTC,GARBAGE COLLECTIONS,20780,TDS LANDFILL
2021-02-01,2021-02-01 04:00:00 UTC,GARBAGE COLLECTIONS,19840,TDS LANDFILL
2021-02-01,2021-02-01 11:30:00 UTC,GARBAGE COLLECTIONS,21640,TDS LANDFILL
2021-02-01,2021-02-01 04:00:00 UTC,GARBAGE COLLECTIONS,11180,TDS LANDFILL
2021-02-01,2021-02-01 11:15:00 UTC,GARBAGE COLLECTIONS,13300,TDS LANDFILL
2021-02-01,2021-02-01 03:00:00 UTC,GARBAGE COLLECTIONS,22340,TDS LANDFILL
2021-02-01,2021-02-01 05:00:00 UTC,GARBAGE COLLECTIONS,2020,TDS LANDFILL
2021-02-01,2021-02-01 12:15:00 UTC,GARBAGE COLLECTIONS,17860,TDS LANDFILL
2021-02-01,2021-02-01 04:45:00 UTC,GARBAGE COLLECTIONS,13440,TDS LANDFILL
2021-02-01,2021-02-01 05:00:00 UTC,GARBAGE COLLECTIONS,9120,TDS LANDFILL
2021-02-01,2021-02-01 01:30:00 UTC,GARBAGE COLLECTIONS,20380,TDS LANDFILL
2021-02-01,2021-02-01 12:30:00 UTC,GARBAGE COLLECTIONS,8940,TDS LANDFILL
2021-02-01,2021-02-02 05:06:00 UTC,GARBAGE COLLECTIONS,19400,TDS LANDFILL
2021-02-01,2021-02-02 04:40:00 UTC,GARBAGE COLLECTIONS,15100,TDS LANDFILL
2021-02-01,2021-02-02 01:08:00 UTC,GARBAGE COLLECTIONS,22680,TDS LANDFILL
2021-02-01,2021-02-02 05:10:00 UTC,GARBAGE COLLECTIONS,8240,TDS LANDFILL
2021-02-01,2021-02-02 05:14:00 UTC,GARBAGE COLLECTIONS,24060,TDS LANDFILL
2021-02-01,2021-02-02 04:52:00 UTC,GARBAGE COLLECTIONS,5440,TDS LANDFILL
2021-02-01,2021-02-02 12:58:00 UTC,GARBAGE COLLECTIONS,19200,TDS LANDFILL
2021-02-01,2021-02-02 03:30:00 UTC,GARBAGE COLLECTIONS,5040,TDS LANDFILL
2021-02-01,2021-02-02 12:23:00 UTC,GARBAGE COLLECTIONS,11840,TDS LANDFILL
2021-02-01,2021-02-02 11:51:00 UTC,GARBAGE COLLECTIONS,3840,TDS LANDFILL
2021-02-01,2021-02-01 01:14:00 UTC,MIXED LITTER,2240,TDS LANDFILL
2021-02-01,2021-02-02 01:41:00 UTC,MIXED LITTER,6420,TDS LANDFILL
2021-02-01,2021-02-01 04:00:00 UTC,BULK,4320,TDS LANDFILL
2021-02-01,2021-02-01 10:36:00 UTC,BULK,3100,TDS LANDFILL
2021-02-01,2021-02-01 04:32:00 UTC,ORGANICS,19160,ORGANICS BY GOSH
2021-02-01,2021-02-01 04:02:00 UTC,ORGANICS,6940,ORGANICS BY GOSH
2021-02-01,2021-01-29 01:48:00 UTC,ORGANICS,15800,ORGANICS BY GOSH
2021-02-01,2021-02-01 03:36:00 UTC,ORGANICS,18440,ORGANICS BY GOSH
2021-02-01,2021-02-01 03:33:00 UTC,ORGANICS,13020,ORGANICS BY GOSH
